latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-27.986,-58.526,312.3,1,1,2020-09-03,1745,Aqua,MODIS,57,6.0NRT,299.7,5.6,D
-27.987,-58.536,344.9,1,1,2020-09-03,1745,Aqua,MODIS,93,6.0NRT,297.9,47,D
-27.984,-58.579,314.2,1,1,2020-09-03,1745,Aqua,MODIS,56,6.0NRT,297.3,6.7,D
-27.975,-58.58,330.9,1,1,2020-09-03,1745,Aqua,MODIS,85,6.0NRT,297.2,24.2,D
-27.966,-58.578,314.1,1,1,2020-09-03,1745,Aqua,MODIS,62,6.0NRT,298.2,7,D
-28.004,-59.292,313.5,1,1,2020-09-03,1745,Aqua,MODIS,62,6.0NRT,296.3,7.6,D
-27.828,-58.152,315.1,1,1,2020-09-03,1745,Aqua,MODIS,69,6.0NRT,288.7,10.7,D
-28.219,-61.222,314.7,1.1,1,2020-09-03,1745,Aqua,MODIS,32,6.0NRT,297.4,8.7,D
-28.212,-61.247,319.3,1.1,1.1,2020-09-03,1745,Aqua,MODIS,75,6.0NRT,296,14.5,D
-27.81,-58.456,309.8,1,1,2020-09-03,1745,Aqua,MODIS,29,6.0NRT,297.8,4.1,D
-27.934,-59.31,317.9,1,1,2020-09-03,1745,Aqua,MODIS,70,6.0NRT,298.3,9.8,D
-27.763,-58.265,352.1,1,1,2020-09-03,1745,Aqua,MODIS,96,6.0NRT,298.5,60.8,D
-27.765,-58.275,323.5,1,1,2020-09-03,1745,Aqua,MODIS,72,6.0NRT,298.6,14.5,D
-27.902,-59.347,317.2,1,1,2020-09-03,1745,Aqua,MODIS,46,6.0NRT,301.4,9,D
-27.892,-59.345,316.9,1,1,2020-09-03,1745,Aqua,MODIS,68,6.0NRT,297.7,9.1,D
-27.899,-59.459,317.5,1,1,2020-09-03,1745,Aqua,MODIS,67,6.0NRT,301.3,9.3,D
-27.901,-59.469,315.3,1,1,2020-09-03,1745,Aqua,MODIS,54,6.0NRT,300.4,7.2,D
-28.161,-62.225,306.9,1.2,1.1,2020-09-03,1745,Aqua,MODIS,38,6.0NRT,292.8,7.4,D
-27.645,-58.458,309.9,1,1,2020-09-03,1745,Aqua,MODIS,34,6.0NRT,296.1,4.3,D
-27.646,-58.468,311.3,1,1,2020-09-03,1745,Aqua,MODIS,54,6.0NRT,297.8,5.5,D
-27.443,-58.038,308.6,1,1,2020-09-03,1745,Aqua,MODIS,47,6.0NRT,296.1,4.3,D
-28.168,-64.609,320.4,1.7,1.3,2020-09-03,1745,Aqua,MODIS,74,6.0NRT,300.3,24.8,D
-28.169,-64.627,319.8,1.7,1.3,2020-09-03,1745,Aqua,MODIS,74,6.0NRT,300.2,25.2,D
-28.171,-64.616,327.3,1.7,1.3,2020-09-03,1745,Aqua,MODIS,81,6.0NRT,301.2,40.6,D
-27.238,-57.908,316.1,1,1,2020-09-03,1745,Aqua,MODIS,71,6.0NRT,299.1,9.1,D
-27.194,-58.029,335,1,1,2020-09-03,1745,Aqua,MODIS,88,6.0NRT,298.5,31.6,D
-27.195,-58.04,317.1,1,1,2020-09-03,1745,Aqua,MODIS,71,6.0NRT,299.1,9.9,D
-27.529,-60.707,314.8,1.1,1,2020-09-03,1745,Aqua,MODIS,63,6.0NRT,300.1,6.7,D
-27.154,-58.192,320.5,1,1,2020-09-03,1745,Aqua,MODIS,75,6.0NRT,302.7,11.2,D
-27.104,-58.408,313.6,1,1,2020-09-03,1745,Aqua,MODIS,63,6.0NRT,300.1,6.9,D
-27.224,-59.816,318.2,1,1,2020-09-03,1745,Aqua,MODIS,68,6.0NRT,299,10.7,D
-27.225,-59.826,378,1,1,2020-09-03,1745,Aqua,MODIS,100,6.0NRT,305.3,141.6,D
-27.125,-59.766,323.7,1,1,2020-09-03,1745,Aqua,MODIS,63,6.0NRT,300.4,15.3,D
-27.127,-59.776,339.6,1,1,2020-09-03,1745,Aqua,MODIS,90,6.0NRT,302.5,37,D
-27.116,-59.768,385.3,1,1,2020-09-03,1745,Aqua,MODIS,100,6.0NRT,302.7,170.6,D
-27.118,-59.778,447.5,1,1,2020-09-03,1745,Aqua,MODIS,100,6.0NRT,317,678.6,D
-27.109,-59.78,317.1,1,1,2020-09-03,1745,Aqua,MODIS,24,6.0NRT,299.4,8.8,D
-26.986,-59.305,321.7,1,1,2020-09-03,1745,Aqua,MODIS,74,6.0NRT,297.9,14,D
-27.034,-60.712,311,1,1,2020-09-03,1745,Aqua,MODIS,35,6.0NRT,299,3.6,D
-26.678,-58.271,319.5,1,1,2020-09-03,1745,Aqua,MODIS,0,6.0NRT,301.5,9.6,D
-26.725,-58.588,317.1,1,1,2020-09-03,1745,Aqua,MODIS,56,6.0NRT,301,8,D
-26.71,-58.674,318.7,1,1,2020-09-03,1745,Aqua,MODIS,67,6.0NRT,301.3,10.1,D
-26.7,-58.666,334.8,1,1,2020-09-03,1745,Aqua,MODIS,86,6.0NRT,299.5,28.3,D
-26.701,-58.676,361.4,1,1,2020-09-03,1745,Aqua,MODIS,100,6.0NRT,300.7,84.4,D
-26.562,-58.119,326.5,1,1,2020-09-03,1745,Aqua,MODIS,60,6.0NRT,300.4,19,D
-26.564,-58.13,322,1,1,2020-09-03,1745,Aqua,MODIS,0,6.0NRT,300.7,13.6,D
-26.903,-60.495,382.3,1,1,2020-09-03,1745,Aqua,MODIS,100,6.0NRT,305,162.4,D
-26.905,-60.505,349.9,1,1,2020-09-03,1745,Aqua,MODIS,95,6.0NRT,300.4,56.9,D
-26.894,-60.496,316.3,1,1,2020-09-03,1745,Aqua,MODIS,60,6.0NRT,300.9,7.9,D
-27.178,-62.923,320.3,1.3,1.1,2020-09-03,1745,Aqua,MODIS,45,6.0NRT,306.9,12.8,D
-27.46,-65.6,324.3,1.9,1.4,2020-09-03,1745,Aqua,MODIS,79,6.0NRT,304.2,34.1,D
-27.458,-65.605,321.2,1.9,1.4,2020-09-03,1745,Aqua,MODIS,76,6.0NRT,304.2,26,D
-27.405,-65.571,319,1.9,1.4,2020-09-03,1745,Aqua,MODIS,71,6.0NRT,304.4,19.1,D
-26.498,-58.608,315.3,1,1,2020-09-03,1745,Aqua,MODIS,41,6.0NRT,301.9,4.8,D
-26.416,-58.181,322.1,1,1,2020-09-03,1745,Aqua,MODIS,68,6.0NRT,304.5,11.1,D
-24.621,-60.647,323.1,1,1,2020-09-03,1750,Aqua,MODIS,25,6.0NRT,308.4,10.3,D
-25.194,-60.079,325.6,1,1,2020-09-03,1750,Aqua,MODIS,79,6.0NRT,297.7,18.1,D
-25.247,-61.688,325.4,1.1,1,2020-09-03,1750,Aqua,MODIS,79,6.0NRT,305.3,19.5,D
-25.249,-61.699,323.8,1.1,1,2020-09-03,1750,Aqua,MODIS,77,6.0NRT,304,17.7,D
-24.921,-59.397,316.5,1,1,2020-09-03,1750,Aqua,MODIS,42,6.0NRT,303.3,7.1,D
-25.073,-60.856,312,1,1,2020-09-03,1750,Aqua,MODIS,54,6.0NRT,298,6.5,D
-25.075,-60.866,325.2,1,1,2020-09-03,1750,Aqua,MODIS,79,6.0NRT,299.6,19.4,D
-24.773,-59.195,313.4,1,1,2020-09-03,1750,Aqua,MODIS,55,6.0NRT,298.2,7.2,D
-24.774,-59.205,318,1,1,2020-09-03,1750,Aqua,MODIS,68,6.0NRT,297.8,10.9,D
-24.8,-59.766,343.6,1,1,2020-09-03,1750,Aqua,MODIS,92,6.0NRT,299.6,43.9,D
-24.802,-59.776,341.4,1,1,2020-09-03,1750,Aqua,MODIS,91,6.0NRT,298.4,39.7,D
-24.791,-59.767,314.9,1,1,2020-09-03,1750,Aqua,MODIS,61,6.0NRT,298.8,8.8,D
-24.793,-59.777,317.5,1,1,2020-09-03,1750,Aqua,MODIS,67,6.0NRT,297.1,10.4,D
-24.999,-61.414,324.4,1.1,1,2020-09-03,1750,Aqua,MODIS,78,6.0NRT,299.7,18.9,D
-24.67,-60.205,321.4,1,1,2020-09-03,1750,Aqua,MODIS,74,6.0NRT,303.7,10.3,D
-24.736,-61.145,311,1,1,2020-09-03,1750,Aqua,MODIS,32,6.0NRT,298.5,5.9,D
-25.166,-59.498,314.4,1,1,2020-09-03,1750,Aqua,MODIS,61,6.0NRT,301.1,6.6,D
-25.201,-60.067,316.2,1,1,2020-09-03,1750,Aqua,MODIS,58,6.0NRT,300.2,8.4,D
-25.203,-60.077,363.3,1,1,2020-09-03,1750,Aqua,MODIS,100,6.0NRT,305.6,90.6,D
-24.241,-60.684,323.5,1,1,2020-09-03,1750,Aqua,MODIS,77,6.0NRT,302.5,15.4,D
-24.242,-60.694,321.5,1,1,2020-09-03,1750,Aqua,MODIS,75,6.0NRT,301.8,13.2,D
-24.499,-63.834,324.7,1.4,1.2,2020-09-03,1750,Aqua,MODIS,79,6.0NRT,304.3,24.3,D
-24.489,-63.836,334.7,1.4,1.2,2020-09-03,1750,Aqua,MODIS,87,6.0NRT,299.6,44.4,D
-23.883,-59.976,333.5,1,1,2020-09-03,1750,Aqua,MODIS,85,6.0NRT,305.4,27.6,D
-24.654,-67.21,310.9,2.3,1.5,2020-09-03,1750,Aqua,MODIS,40,6.0NRT,294.9,9.6,D
-24.351,-64.822,315.9,1.6,1.2,2020-09-03,1750,Aqua,MODIS,34,6.0NRT,305,10.7,D
-23.813,-64.298,315.8,1.4,1.2,2020-09-03,1750,Aqua,MODIS,41,6.0NRT,300.1,13.7,D
-23.815,-64.312,314.4,1.4,1.2,2020-09-03,1750,Aqua,MODIS,50,6.0NRT,300.9,12.7,D
-23.295,-61.907,343.5,1.1,1,2020-09-03,1750,Aqua,MODIS,92,6.0NRT,303.4,47.7,D
-23.297,-61.917,319.4,1.1,1,2020-09-03,1750,Aqua,MODIS,69,6.0NRT,303.3,11.8,D
-23.245,-64.028,320.8,1.3,1.2,2020-09-03,1750,Aqua,MODIS,68,6.0NRT,297.3,19.4,D
-22.884,-61.981,329.7,1.1,1,2020-09-03,1750,Aqua,MODIS,45,6.0NRT,301.6,21.3,D
-22.878,-62.003,352.8,1.1,1,2020-09-03,1750,Aqua,MODIS,96,6.0NRT,310.3,61.9,D
-22.868,-62.005,328.9,1.1,1,2020-09-03,1750,Aqua,MODIS,69,6.0NRT,309.1,19.1,D
-24.445,-59.983,317.3,1,1,2020-09-03,1750,Aqua,MODIS,56,6.0NRT,304.3,8.7,D
-25.273,-58.476,315.2,1,1,2020-09-03,1750,Aqua,MODIS,53,6.0NRT,298.9,7.3,D
-25.271,-58.893,314.9,1,1,2020-09-03,1750,Aqua,MODIS,30,6.0NRT,297.9,7.8,D
-25.162,-58.243,318.6,1,1,2020-09-03,1750,Aqua,MODIS,57,6.0NRT,296.9,8.9,D
-25.258,-58.933,322.3,1,1,2020-09-03,1750,Aqua,MODIS,70,6.0NRT,299.2,13.7,D
-25.26,-58.943,316.6,1,1,2020-09-03,1750,Aqua,MODIS,44,6.0NRT,300.6,7.8,D
-25.356,-59.733,319.6,1,1,2020-09-03,1750,Aqua,MODIS,64,6.0NRT,304.7,8.9,D
-25.346,-59.725,326.1,1,1,2020-09-03,1750,Aqua,MODIS,78,6.0NRT,303.1,14.5,D
-25.347,-59.734,355.4,1,1,2020-09-03,1750,Aqua,MODIS,98,6.0NRT,304.6,65.5,D
-25.235,-59.03,327.2,1,1,2020-09-03,1750,Aqua,MODIS,70,6.0NRT,296.3,20.4,D
-25.222,-59.063,311.5,1,1,2020-09-03,1750,Aqua,MODIS,40,6.0NRT,297.1,6,D
-25.082,-58.556,317.1,1,1,2020-09-03,1750,Aqua,MODIS,65,6.0NRT,299,6.8,D
-25.217,-59.783,311.5,1,1,2020-09-03,1750,Aqua,MODIS,41,6.0NRT,300.6,4.1,D
-26.023,-60.937,337.9,1.9,1.3,2020-09-04,0310,Terra,MODIS,100,6.0NRT,285.5,108.3,N
-26.367,-62.304,308.2,1.5,1.2,2020-09-04,0310,Terra,MODIS,74,6.0NRT,280.8,22.8,N
-37.689,-67.759,370.1,1.2,1.1,2020-09-04,0310,Terra,MODIS,100,6.0NRT,282.4,167.3,N
-37.691,-67.773,304.4,1.2,1.1,2020-09-04,0310,Terra,MODIS,60,6.0NRT,276.8,13.9,N
-33.52,-65.951,318.6,1,1,2020-09-04,0310,Terra,MODIS,97,6.0NRT,276.4,22,N
-29.473,-62.014,304.5,1.4,1.2,2020-09-04,0310,Terra,MODIS,60,6.0NRT,281.4,15.2,N
-26.026,-60.955,306.2,1.9,1.3,2020-09-04,0310,Terra,MODIS,67,6.0NRT,281.5,24.8,N
-23.816,-64.302,387.7,1.3,1.1,2020-09-04,0315,Terra,MODIS,100,6.0NRT,294,267.4,N
-23.818,-64.315,335.4,1.3,1.1,2020-09-04,0315,Terra,MODIS,100,6.0NRT,285.4,53.6,N
-23.814,-64.297,376.5,1.3,1.1,2020-09-04,0315,Terra,MODIS,100,6.0NRT,290.2,199.6,N
-23.817,-64.309,387,1.3,1.1,2020-09-04,0315,Terra,MODIS,100,6.0NRT,291.3,261.7,N
-23.814,-64.29,304.4,1.3,1.1,2020-09-04,0315,Terra,MODIS,60,6.0NRT,284.8,11.8,N
-26.014,-60.926,330.6,3,1.6,2020-09-04,0445,Aqua,MODIS,100,6.0NRT,284.4,163.9,N
-27.766,-58.269,301.6,1.8,1.3,2020-09-04,0445,Aqua,MODIS,43,6.0NRT,276.5,22,N
-28.232,-55.613,301.6,1.2,1.1,2020-09-04,0445,Aqua,MODIS,43,6.0NRT,279.3,11,N
-26.011,-60.948,314.4,3,1.6,2020-09-04,0445,Aqua,MODIS,89,6.0NRT,283.3,81.2,N
-26.017,-60.919,324.1,3,1.6,2020-09-04,0445,Aqua,MODIS,100,6.0NRT,284,125.4,N
-23.818,-64.297,304.3,4.8,2,2020-09-04,0620,Aqua,MODIS,59,6.0NRT,280.9,93.7,N
-36.331,-60.626,302.1,1,1,2020-09-04,1410,Terra,MODIS,50,6.0NRT,281.8,6.8,D
-34.709,-68.141,311.5,1.8,1.3,2020-09-04,1410,Terra,MODIS,71,6.0NRT,291.9,19.5,D
-29.974,-61.334,311.1,1,1,2020-09-04,1410,Terra,MODIS,55,6.0NRT,292.4,8.1,D
-27.39,-65.52,315.4,1.7,1.3,2020-09-04,1410,Terra,MODIS,59,6.0NRT,300.3,14.6,D
-27.479,-65.352,314.1,1.7,1.3,2020-09-04,1410,Terra,MODIS,61,6.0NRT,298.6,12,D
-28.815,-57.291,309,1.2,1.1,2020-09-04,1410,Terra,MODIS,59,6.0NRT,297.4,6.2,D
-27.527,-65.669,321.2,1.8,1.3,2020-09-04,1410,Terra,MODIS,76,6.0NRT,300.7,22.9,D
-27.522,-65.674,316.1,1.8,1.3,2020-09-04,1410,Terra,MODIS,52,6.0NRT,301.5,15.4,D
-27.525,-65.656,318.8,1.8,1.3,2020-09-04,1410,Terra,MODIS,74,6.0NRT,300.7,19.6,D
-28.103,-62.456,309.6,1.1,1.1,2020-09-04,1410,Terra,MODIS,36,6.0NRT,297.9,6.7,D
-28.479,-61.168,313.8,1,1,2020-09-04,1410,Terra,MODIS,69,6.0NRT,295.4,9.4,D
-29.018,-59.14,308.2,1,1,2020-09-04,1410,Terra,MODIS,40,6.0NRT,295.6,3.7,D
-22.862,-63.971,316.1,1.7,1.3,2020-09-04,1410,Terra,MODIS,55,6.0NRT,300.4,15.8,D
-22.865,-63.954,324.1,1.7,1.3,2020-09-04,1410,Terra,MODIS,78,6.0NRT,300.4,31.2,D
-22.874,-63.973,336.8,1.7,1.3,2020-09-04,1410,Terra,MODIS,88,6.0NRT,300.6,65,D
-22.877,-63.957,350.8,1.7,1.3,2020-09-04,1410,Terra,MODIS,96,6.0NRT,302.5,118,D
-24.148,-60.323,323.5,1,1,2020-09-04,1410,Terra,MODIS,68,6.0NRT,301.4,14.6,D
-24.15,-60.313,338.7,1,1,2020-09-04,1410,Terra,MODIS,89,6.0NRT,304.7,35.8,D
-24.083,-60.856,312.3,1.1,1,2020-09-04,1410,Terra,MODIS,55,6.0NRT,297.2,6.5,D
-24.462,-59.478,315,1,1,2020-09-04,1410,Terra,MODIS,54,6.0NRT,302.4,7.7,D
-24.573,-58.982,315.3,1,1,2020-09-04,1410,Terra,MODIS,40,6.0NRT,299.2,8.3,D
-24.624,-58.947,357.4,1,1,2020-09-04,1410,Terra,MODIS,98,6.0NRT,302.8,73.4,D
-24.625,-58.937,327,1,1,2020-09-04,1410,Terra,MODIS,67,6.0NRT,300.7,18.2,D
-24.31,-61.227,318.6,1.1,1.1,2020-09-04,1410,Terra,MODIS,39,6.0NRT,298.9,9.8,D
-24.32,-61.229,323.8,1.1,1.1,2020-09-04,1410,Terra,MODIS,76,6.0NRT,298,16.9,D
-23.818,-64.311,312.5,1.7,1.3,2020-09-04,1410,Terra,MODIS,54,6.0NRT,299.1,14.3,D
-23.821,-64.295,317,1.7,1.3,2020-09-04,1410,Terra,MODIS,70,6.0NRT,300.3,21.9,D
-24.378,-61.135,323.5,1.1,1,2020-09-04,1410,Terra,MODIS,70,6.0NRT,300.9,15.9,D
-24.664,-60.561,331.1,1,1,2020-09-04,1410,Terra,MODIS,84,6.0NRT,302.9,22.1,D
-24.647,-60.847,310.5,1.1,1,2020-09-04,1410,Terra,MODIS,53,6.0NRT,296.4,6.4,D
-24.649,-60.837,309.1,1.1,1,2020-09-04,1410,Terra,MODIS,43,6.0NRT,296.1,5.1,D
-24.993,-58.812,336.6,1,1,2020-09-04,1410,Terra,MODIS,87,6.0NRT,305.4,29.3,D
-25,-58.824,347.4,1,1,2020-09-04,1410,Terra,MODIS,94,6.0NRT,299.2,47.9,D
-25.002,-58.814,421.7,1,1,2020-09-04,1410,Terra,MODIS,100,6.0NRT,313.1,401.9,D
-25.003,-58.804,341,1,1,2020-09-04,1410,Terra,MODIS,90,6.0NRT,308.3,35.1,D
-25.077,-58.552,317.8,1,1,2020-09-04,1410,Terra,MODIS,62,6.0NRT,302.9,6.8,D
-29.109,-61.207,305.1,1,1,2020-09-04,1410,Terra,MODIS,44,6.0NRT,292.7,3.9,D
-29.111,-61.196,309.2,1,1,2020-09-04,1410,Terra,MODIS,65,6.0NRT,293.1,6.7,D
-28.463,-65.114,339.9,1.6,1.2,2020-09-04,1410,Terra,MODIS,90,6.0NRT,300.3,71.8,D
-28.465,-65.099,330.3,1.6,1.2,2020-09-04,1410,Terra,MODIS,84,6.0NRT,299.1,44.8,D
-29.12,-61.198,306.7,1,1,2020-09-04,1410,Terra,MODIS,44,6.0NRT,292.9,4.9,D
-28.462,-65.121,314.4,1.6,1.2,2020-09-04,1410,Terra,MODIS,67,6.0NRT,298.8,14.2,D
-28.465,-65.106,344.9,1.6,1.2,2020-09-04,1410,Terra,MODIS,93,6.0NRT,300.8,89.1,D
-29.54,-58.39,311.8,1.1,1,2020-09-04,1410,Terra,MODIS,67,6.0NRT,297.1,7.2,D
-29.148,-61.253,305.1,1,1,2020-09-04,1410,Terra,MODIS,55,6.0NRT,292,4.9,D
-29.149,-61.243,310.5,1,1,2020-09-04,1410,Terra,MODIS,68,6.0NRT,291.8,8.8,D
-29.243,-61.473,308.8,1,1,2020-09-04,1410,Terra,MODIS,65,6.0NRT,292.9,7,D
-26.016,-60.941,372.5,1.1,1,2020-09-04,1410,Terra,MODIS,100,6.0NRT,309.4,125.1,D
-26.014,-60.952,326.8,1.1,1,2020-09-04,1410,Terra,MODIS,80,6.0NRT,304.6,17.8,D
-25.537,-62.859,315.9,1.3,1.1,2020-09-04,1410,Terra,MODIS,69,6.0NRT,301.3,12.9,D
-25.784,-61.243,310.9,1.1,1,2020-09-04,1410,Terra,MODIS,46,6.0NRT,298.4,5.9,D
-25.782,-61.254,311.9,1.1,1,2020-09-04,1410,Terra,MODIS,52,6.0NRT,300,6.7,D
-25.773,-61.252,314.3,1.1,1,2020-09-04,1410,Terra,MODIS,49,6.0NRT,303.1,8.7,D
-25.71,-61.519,319.9,1.1,1,2020-09-04,1410,Terra,MODIS,44,6.0NRT,308.9,13,D
-25.735,-60.488,314.5,1,1,2020-09-04,1410,Terra,MODIS,59,6.0NRT,299.4,8,D
-25.869,-57.663,322,1.1,1,2020-09-04,1410,Terra,MODIS,73,6.0NRT,302.9,12.4,D
-25.868,-57.673,318.5,1.1,1,2020-09-04,1410,Terra,MODIS,53,6.0NRT,301.3,8.8,D
-25.862,-57.666,328,1.1,1,2020-09-04,1410,Terra,MODIS,81,6.0NRT,302.5,20.5,D
-25.698,-58.245,333,1,1,2020-09-04,1410,Terra,MODIS,84,6.0NRT,300.2,26.5,D
-25.6,-58.42,323.4,1,1,2020-09-04,1410,Terra,MODIS,61,6.0NRT,308.6,12,D
-25.205,-60.106,333.9,1,1,2020-09-04,1410,Terra,MODIS,86,6.0NRT,298.6,30.8,D
-25.203,-60.116,321.4,1,1,2020-09-04,1410,Terra,MODIS,75,6.0NRT,298.3,15.1,D
-25.196,-60.105,325.2,1,1,2020-09-04,1410,Terra,MODIS,79,6.0NRT,298.5,19.4,D
-25.194,-60.115,315.2,1,1,2020-09-04,1410,Terra,MODIS,65,6.0NRT,297.6,9.3,D
-25.32,-58.068,324.3,1,1,2020-09-04,1410,Terra,MODIS,66,6.0NRT,306.8,12.6,D
-25.318,-58.078,325.7,1,1,2020-09-04,1410,Terra,MODIS,77,6.0NRT,308.3,13.7,D
-25.267,-57.716,312.1,1.1,1,2020-09-04,1410,Terra,MODIS,38,6.0NRT,298.4,3.9,D
-25.266,-57.726,314.9,1.1,1,2020-09-04,1410,Terra,MODIS,61,6.0NRT,298,6.2,D
-36.474,-63.727,309.2,1,1,2020-09-04,1410,Terra,MODIS,52,6.0NRT,293.5,6.8,N
-36.472,-63.739,317.9,1,1,2020-09-04,1410,Terra,MODIS,59,6.0NRT,293.6,14.4,N
-34.713,-68.122,306.2,1.8,1.3,2020-09-04,1410,Terra,MODIS,63,6.0NRT,291.1,10.7,D
-30.008,-60.932,303,1,1,2020-09-04,1410,Terra,MODIS,48,6.0NRT,292.6,3.8,D
-29.91,-61.153,316.4,1,1,2020-09-04,1410,Terra,MODIS,75,6.0NRT,292.3,13.2,D
-29.244,-62.17,310.8,1.1,1,2020-09-04,1410,Terra,MODIS,67,6.0NRT,295.4,6.8,D
-28.704,-64.74,318,1.5,1.2,2020-09-04,1410,Terra,MODIS,73,6.0NRT,296.6,19.7,D
-30.122,-61.387,305,1,1,2020-09-04,1410,Terra,MODIS,57,6.0NRT,293.6,4.5,D
-29.956,-62.336,305.2,1.1,1,2020-09-04,1410,Terra,MODIS,47,6.0NRT,293.3,4.4,D
-29.985,-61.325,333.6,1,1,2020-09-04,1410,Terra,MODIS,88,6.0NRT,293.6,32,D
-29.983,-61.335,322.2,1,1,2020-09-04,1410,Terra,MODIS,81,6.0NRT,292.4,17.8,D
-29.976,-61.323,317.8,1,1,2020-09-04,1410,Terra,MODIS,77,6.0NRT,293.1,13.8,D
-28.713,-56.389,305.8,1.3,1.1,2020-09-04,1410,Terra,MODIS,56,6.0NRT,294.6,6.9,D
-28.388,-58.383,318.4,1.1,1,2020-09-04,1410,Terra,MODIS,73,6.0NRT,298.3,11.6,D
-27.909,-61.624,328.1,1.1,1,2020-09-04,1410,Terra,MODIS,83,6.0NRT,295.3,25.3,D
-27.234,-65.24,323.1,1.7,1.3,2020-09-04,1410,Terra,MODIS,79,6.0NRT,300.7,29.5,D
-27.237,-65.235,318.8,1.7,1.3,2020-09-04,1410,Terra,MODIS,67,6.0NRT,300.9,19.4,D
-27.234,-65.252,314.4,1.7,1.3,2020-09-04,1410,Terra,MODIS,49,6.0NRT,298.1,11.6,D
-28.239,-59,322.6,1,1,2020-09-04,1410,Terra,MODIS,78,6.0NRT,303.9,11.6,D
-27.184,-65.328,328.2,1.7,1.3,2020-09-04,1410,Terra,MODIS,83,6.0NRT,299.1,40.8,D
-27.181,-65.345,321.3,1.7,1.3,2020-09-04,1410,Terra,MODIS,77,6.0NRT,300,24.7,D
-28.043,-59.017,328.1,1,1,2020-09-04,1410,Terra,MODIS,78,6.0NRT,302.2,18.4,D
-28.037,-58.995,320.8,1,1,2020-09-04,1410,Terra,MODIS,65,6.0NRT,301.6,10,D
-28.036,-59.006,334.5,1,1,2020-09-04,1410,Terra,MODIS,76,6.0NRT,301.7,27.3,D
-28.023,-58.961,331.2,1,1,2020-09-04,1410,Terra,MODIS,80,6.0NRT,304.7,23.3,D
-28.022,-58.971,342.2,1,1,2020-09-04,1410,Terra,MODIS,86,6.0NRT,302.6,40.1,D
-27.048,-64.939,317.6,1.6,1.2,2020-09-04,1410,Terra,MODIS,68,6.0NRT,301.9,14.3,D
-27.045,-64.955,335.7,1.6,1.3,2020-09-04,1410,Terra,MODIS,88,6.0NRT,303.9,57.2,D
-28.074,-58.454,312.8,1,1,2020-09-04,1410,Terra,MODIS,55,6.0NRT,300.9,6.5,D
-26.952,-65.261,323.3,1.7,1.3,2020-09-04,1410,Terra,MODIS,78,6.0NRT,297.4,31,D
-26.948,-65.278,316.6,1.7,1.3,2020-09-04,1410,Terra,MODIS,54,6.0NRT,299.4,16,D
-26.941,-65.269,320,1.7,1.3,2020-09-04,1410,Terra,MODIS,49,6.0NRT,297.3,21.3,D
-28.306,-56.325,317.2,1.3,1.1,2020-09-04,1410,Terra,MODIS,76,6.0NRT,296.3,18.2,D
-28.027,-58.407,318,1,1,2020-09-04,1410,Terra,MODIS,61,6.0NRT,299.9,9.9,D
-27.949,-58.899,329,1,1,2020-09-04,1410,Terra,MODIS,0,6.0NRT,300.4,24.2,D
-26.935,-65.11,315.9,1.7,1.3,2020-09-04,1410,Terra,MODIS,57,6.0NRT,301.8,10.7,D
-28.209,-56.196,308.1,1.3,1.1,2020-09-04,1410,Terra,MODIS,55,6.0NRT,295.6,9.3,D
-27.22,-62.699,310.5,1.2,1.1,2020-09-04,1410,Terra,MODIS,51,6.0NRT,297.6,6.9,D
-27.218,-62.711,317.9,1.2,1.1,2020-09-04,1410,Terra,MODIS,71,6.0NRT,296.7,14.9,D
-27.217,-62.705,324.8,1.2,1.1,2020-09-04,1410,Terra,MODIS,79,6.0NRT,297.4,22.4,D
-26.776,-65.094,330.4,1.7,1.3,2020-09-04,1410,Terra,MODIS,84,6.0NRT,299.5,49.2,D
-26.773,-65.111,341.5,1.7,1.3,2020-09-04,1410,Terra,MODIS,91,6.0NRT,299.1,84.4,D
-27.17,-62.807,311.2,1.2,1.1,2020-09-04,1410,Terra,MODIS,47,6.0NRT,297.5,7.5,D
-27.672,-59.107,313,1,1,2020-09-04,1410,Terra,MODIS,56,6.0NRT,300.7,4.3,D
-27.671,-59.117,311.7,1,1,2020-09-04,1410,Terra,MODIS,44,6.0NRT,299.5,3.5,D
-27.761,-58.267,317.2,1.1,1,2020-09-04,1410,Terra,MODIS,62,6.0NRT,305.3,7.9,D
-27.76,-58.278,326.5,1.1,1,2020-09-04,1410,Terra,MODIS,82,6.0NRT,305.6,18.5,D
-26.735,-64.437,311.7,1.5,1.2,2020-09-04,1410,Terra,MODIS,61,6.0NRT,299.5,8.2,D
-27.678,-58.535,311.2,1,1,2020-09-04,1410,Terra,MODIS,60,6.0NRT,299,5.3,D
-26.735,-64.43,314.3,1.5,1.2,2020-09-04,1410,Terra,MODIS,67,6.0NRT,299.6,11,D
-26.978,-62.906,319.3,1.2,1.1,2020-09-04,1410,Terra,MODIS,57,6.0NRT,303.5,14.3,D
-26.976,-62.918,316,1.2,1.1,2020-09-04,1410,Terra,MODIS,39,6.0NRT,303.5,9.2,D
-27.765,-57.167,304.5,1.2,1.1,2020-09-04,1410,Terra,MODIS,38,6.0NRT,294.2,5.5,D
-27.763,-57.16,309.7,1.2,1.1,2020-09-04,1410,Terra,MODIS,62,6.0NRT,295.1,8.9,D
